guid,encoded_name,decoded_name,type,registry_path
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.JvaqbjfPnzren_8jrxlo3q8oojr!Ncc,Microsoft.WindowsCamera_8wekyb3d8bbwe!App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\Zvpebfbsg Bssvpr\Bssvpr16\PYIVRJ.RKR,{6D809377-6AF0-444B-8957-A3773F02200E}\Microsoft Office\Office16\CLVIEW.EXE,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},ZvpebfbsgJvaqbjf.Pyvrag.POF_pj5a1u2gklrjl!PbegnanHV,MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CortanaUI,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.FrpUrnyguHV_8jrxlo3q8oojr!FrpUrnyguHV,Microsoft.SecHealthUI_8wekyb3d8bbwe!SecHealthUI,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.JvaqbjfAbgrcnq_8jrxlo3q8oojr!Ncc,Microsoft.WindowsNotepad_8wekyb3d8bbwe!App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.JvaqbjfGrezvany_8jrxlo3q8oojr!Ncc,Microsoft.WindowsTerminal_8wekyb3d8bbwe!App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\zfvrkrp.rkr,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\msiexec.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.Jvaqbjf.JvaqbjfVafgnyyre,Microsoft.Windows.WindowsInstaller,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},ZvpebfbsgJvaqbjf.Pyvrag.POF_pj5a1u2gklrjl!JroRkcrevraprUbfg,MicrosoftWindows.Client.CBS_cw5n1h2txyewy!WebExperienceHost,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},zvpebfbsg.jvaqbjfpbzzhavpngvbafnccf_8jrxlo3q8oojr!zvpebfbsg.jvaqbjfyvir.pnyraqne,microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.calendar,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.Jvaqbjf.NqzvavfgengvirGbbyf,Microsoft.Windows.AdministrativeTools,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\GheobICA\GheobICA.rkr,{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\TurboVPN\TurboVPN.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.IvfhnyFghqvb.Vafgnyyre,Microsoft.VisualStudio.Installer,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.ZFCnvag_8jrxlo3q8oojr!Zvpebfbsg.ZFCnvag,Microsoft.MSPaint_8wekyb3d8bbwe!Microsoft.MSPaint,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.Cnvag_8jrxlo3q8oojr!Ncc,Microsoft.Paint_8wekyb3d8bbwe!App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},mbbz.hf.Mbbz Ivqrb Zrrgvatf,zoom.us.Zoom Video Meetings,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.TrgUryc_8jrxlo3q8oojr!Ncc,Microsoft.GetHelp_8wekyb3d8bbwe!App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\K-ICA\K-ICA.rkr,{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\X-VPN\X-VPN.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},IvfhnyFghqvb.n72qp463,VisualStudio.a72dc463,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},ZFGrnzf_8jrxlo3q8oojr!ZFGrnzf,MSTeams_8wekyb3d8bbwe!MSTeams,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\CvpxreUbfg.rkr,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\PickerHost.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},TvgSbeJvaqbjf.Onfu,GitForWindows.Bash,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\Zvpebfbsg.JvaqbjfAbgrcnq_11.2504.62.0_k64__8jrxlo3q8oojr\Abgrcnq\Abgrcnq.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\Microsoft.WindowsNotepad_11.2504.62.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\IZjner\IZjner Jbexfgngvba\izargpst.rkr,{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\VMware\VMware Workstation\vmnetcfg.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Puebzr._pek_uacswnvqovazwaz.HfreQngn.Cebsvyr2,Chrome._crx_hnpfjaidbinmjnm.UserData.Profile2,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},GryrtenzZrffratreYYC.GryrtenzQrfxgbc_g4iw0cfuutxjz!Gryrtenz.GryrtenzQrfxgbc.Fgber,TelegramMessengerLLP.TelegramDesktop_t4vj0pshhgkwm!Telegram.TelegramDesktop.Store,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\Zvpebfbsg.FperraFxrgpu_11.2506.25.0_k64__8jrxlo3q8oojr\FavccvatGbby\FavccvatGbby.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\Microsoft.ScreenSketch_11.2506.25.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\Vagrearg Rkcybere\vrkcyber.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\Internet Explorer\iexplore.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Puebzr._pek_zcrzwbnorycwwbo.HfreQngn.Cebsvyr2,Chrome._crx_mpemjoabelpjjob.UserData.Profile2,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\NG\Qbjaybnqf\FperraErp_jrovafgnyy_nyy.rkr,C:\Users\AT\Downloads\ScreenRec_webinstall_all.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\NG\NccQngn\Ybpny\FgernzvatIvqrbCebivqre\FperraErp_ncc\fperraerp.rkr,C:\Users\AT\AppData\Local\StreamingVideoProvider\ScreenRec_app\screenrec.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.TnzvatNcc_8jrxlo3q8oojr!Zvpebfbsg.Kobk.Ncc,Microsoft.GamingApp_8wekyb3d8bbwe!Microsoft.Xbox.App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\GryrtenzZrffratreYYC.GryrtenzQrfxgbc_6.0.2.0_k64__g4iw0cfuutxjz\Gryrtenz.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\TelegramMessengerLLP.TelegramDesktop_6.0.2.0_x64__t4vj0pshhgkwm\Telegram.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.JvaqbjfNynezf_8jrxlo3q8oojr!Ncc,Microsoft.WindowsAlarms_8wekyb3d8bbwe!App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
